node_id,timestamp,air_temperature_C,relative_humidity_pct,air_pressure_hPa,wind_speed_ms,wind_direction_deg,leaf_wetness_pct,soil_moisture_pct,solar_radiation_Wm2,battery_voltage_V
SB-014,2010-06-15 04:30:00,20.31,83.14,1007.45,1.28,285.7,26.7,29.27,0.0,3.74
SB-018,2010-06-15 04:40:00,18.9,80.73,1015.27,1.8,147.1,24.1,36.58,0.0,3.49
SB-011,2010-06-15 04:50:00,18.52,95.11,1013.03,4.2,4.8,21.8,27.87,0.0,3.63
SB-016,2010-06-15 05:00:00,18.07,85.4,1012.81,0.53,14.3,45.0,30.21,0.0,3.67
SB-018,2010-06-15 05:10:00,20.17,84.07,1009.82,0.52,169.7,38.0,34.87,0.0,3.73
SB-016,2010-06-15 05:20:00,20.66,83.07,1019.88,3.88,225.9,22.2,38.56,0.0,3.89
SB-004,2010-06-15 05:30:00,20.48,95.56,1013.89,2.61,309.0,34.3,37.69,0.0,3.68
SB-001,2010-06-15 05:40:00,20.61,89.69,1008.96,3.47,246.7,29.8,41.01,0.0,3.32
SB-014,2010-06-15 05:50:00,20.11,84.67,1016.35,2.07,90.8,54.8,41.29,0.0,3.38
SB-012,2010-06-15 06:00:00,21.03,87.85,1008.56,2.18,340.1,25.0,32.85,0.0,3.58
SB-010,2010-06-15 06:10:00,22.4,96.14,,2.71,14.4,37.6,38.8,18.7,3.76
SB-019,2010-06-15 06:20:00,22.03,88.75,1012.24,2.1,141.6,27.3,35.56,9.8,3.71
SB-004,2010-06-15 06:30:00,21.47,87.07,1009.82,2.93,283.0,32.3,23.46,63.1,3.54
SB-020,2010-06-15 06:40:00,19.84,87.93,1013.35,0.94,288.5,13.9,34.16,206.0,3.8
SB-003,2010-06-15 06:50:00,21.18,84.14,1012.85,1.26,287.6,26.6,38.77,190.1,3.48
SB-004,2010-06-15 07:00:00,21.18,90.39,1012.99,2.01,262.3,21.4,37.47,288.8,3.93
SB-015,2010-06-15 07:10:00,19.16,85.08,1012.87,4.18,246.8,30.6,29.42,228.2,3.19
SB-011,2010-06-15 07:20:00,20.69,98.68,1018.18,3.69,259.3,26.1,30.84,304.2,3.35
SB-016,2010-06-15 07:30:00,22.84,92.82,1012.28,1.63,98.9,27.4,47.3,243.8,3.8
SB-004,2010-06-15 07:40:00,20.42,89.13,1011.92,3.24,105.7,32.9,37.1,362.6,3.38
SB-006,2010-06-15 07:50:00,23.09,88.51,1009.96,3.75,277.1,8.6,35.02,351.8,3.38
SB-008,2010-06-15 08:00:00,22.55,84.37,1021.9,2.56,60.0,42.3,30.86,335.6,3.55
SB-013,2010-06-15 08:10:00,21.03,79.35,1007.29,3.31,153.4,3.2,22.53,375.6,3.77
SB-020,2010-06-15 08:20:00,22.76,94.22,1013.23,2.86,200.6,17.8,33.53,491.9,3.76
SB-004,2010-06-15 08:30:00,22.73,91.39,1014.08,4.52,347.6,0.0,31.91,574.3,3.72
SB-005,2010-06-15 08:40:00,21.8,94.04,1001.26,2.3,95.1,0.0,34.13,470.2,3.18
SB-010,2010-06-15 08:50:00,23.17,90.75,1013.45,4.22,158.9,20.0,39.55,633.8,3.56
SB-005,2010-06-15 09:00:00,24.98,96.66,1014.67,2.32,51.5,0.9,25.52,610.6,3.6
SB-012,2010-06-15 09:10:00,22.45,83.56,1012.1,0.02,17.8,3.6,35.28,675.9,3.61
SB-001,2010-06-15 09:20:00,22.7,85.15,1016.71,0.21,117.4,7.7,33.91,551.2,3.58
SB-010,2010-06-15 09:30:00,23.82,89.55,1010.97,5.21,180.2,0.0,37.4,609.9,3.5
SB-005,2010-06-15 09:40:00,25.32,91.52,1015.16,5.75,167.6,5.0,32.37,643.2,3.8
SB-019,2010-06-15 09:50:00,23.82,83.46,1014.62,2.81,120.1,7.1,30.72,650.1,3.32
SB-019,2010-06-15 10:00:00,23.7,86.86,1010.9,4.2,109.4,5.3,43.47,685.4,3.18
SB-020,2010-06-15 10:10:00,23.31,86.41,1018.34,2.69,238.2,0.0,39.21,837.3,3.94
SB-012,2010-06-15 10:20:00,25.37,84.97,1009.98,0.29,49.2,0.0,34.89,691.9,3.47
SB-016,2010-06-15 10:30:00,25.56,97.71,1007.61,1.34,159.5,0.0,38.32,835.3,3.4
SB-005,2010-06-15 10:40:00,25.94,89.38,1015.24,4.82,200.9,2.3,43.22,799.8,3.64
SB-017,2010-06-15 10:50:00,23.75,86.34,1011.94,1.7,213.6,12.0,29.46,797.1,3.72
SB-014,2010-06-15 11:00:00,24.97,84.77,1014.24,3.74,245.6,6.1,40.99,767.3,3.84
SB-012,2010-06-15 11:10:00,25.61,91.79,1017.37,2.12,62.9,0.0,30.35,779.3,3.41
SB-013,2010-06-15 11:20:00,21.62,82.27,1022.1,4.24,351.7,0.0,38.75,806.0,3.52
SB-014,2010-06-15 11:30:00,25.09,83.52,1003.96,4.95,339.1,5.5,32.35,849.5,4.08
SB-005,2010-06-15 11:40:00,25.36,75.33,1011.96,4.72,286.9,17.2,38.77,746.5,3.55
SB-005,2010-06-15 11:50:00,26.69,82.49,1007.17,1.76,152.5,1.9,40.9,883.8,3.52
SB-018,2010-06-15 12:00:00,25.98,80.69,1009.54,5.91,299.3,15.4,29.28,872.5,3.64
SB-014,2010-06-15 12:10:00,25.69,80.49,1012.0,3.66,92.4,9.8,28.88,813.3,3.55
SB-018,2010-06-15 12:20:00,25.31,72.84,1014.1,0.96,336.3,7.1,29.79,801.8,3.68
SB-020,2010-06-15 12:30:00,25.77,80.79,1015.09,0.98,335.0,0.0,31.03,695.6,3.81
SB-001,2010-06-15 12:40:00,25.67,76.36,1014.37,2.15,22.6,8.3,29.19,735.9,3.65
SB-007,2010-06-15 12:50:00,26.68,66.63,1015.36,3.88,341.1,15.8,25.8,790.8,3.46
SB-017,2010-06-15 13:00:00,27.7,89.39,1012.08,3.81,293.1,0.0,42.37,757.7,3.27
SB-003,2010-06-15 13:10:00,27.23,83.5,1008.22,3.29,242.4,5.1,31.02,774.5,3.47
SB-010,2010-06-15 13:20:00,25.32,69.39,1010.8,4.85,294.8,0.0,32.21,783.0,3.55
SB-007,2010-06-15 13:30:00,25.25,82.45,1013.75,2.51,305.2,0.0,31.17,803.1,3.49
SB-012,2010-06-15 13:40:00,27.83,74.43,1011.67,2.29,93.3,3.2,40.0,691.1,3.97
SB-015,2010-06-15 13:50:00,26.54,78.28,1020.17,2.89,257.8,9.2,35.79,691.7,3.49
SB-016,2010-06-15 14:00:00,24.87,75.87,1013.57,0.58,259.0,12.0,40.12,713.6,3.35
SB-008,2010-06-15 14:10:00,25.91,69.82,1016.04,0.77,350.0,0.0,34.89,730.3,3.87
SB-006,2010-06-15 14:20:00,27.92,75.81,1008.63,1.23,270.1,9.3,29.01,689.8,3.69
SB-004,2010-06-15 14:30:00,28.95,75.54,1015.3,1.27,102.6,2.3,40.34,665.2,4.05
SB-011,2010-06-15 14:40:00,27.15,66.17,1012.51,0.62,179.4,11.3,34.68,653.8,3.69
SB-017,2010-06-15 14:50:00,26.17,71.22,1009.38,5.66,43.0,5.3,32.46,555.0,3.35
SB-002,2010-06-15 15:00:00,28.33,72.02,1016.8,0.28,182.4,20.2,38.04,595.3,3.29
SB-006,2010-06-15 15:10:00,28.24,76.68,1010.4,3.42,134.8,0.9,34.81,489.8,3.65
SB-004,2010-06-15 15:20:00,28.01,73.42,1012.18,0.38,51.5,0.0,24.61,575.8,3.66
SB-003,2010-06-15 15:30:00,29.21,61.86,1011.41,2.34,140.2,5.0,32.77,596.7,3.91
SB-007,2010-06-15 15:40:00,27.45,59.87,1012.61,0.48,139.8,7.0,32.45,379.4,3.39
SB-007,2010-06-15 15:50:00,27.61,62.78,1019.03,1.92,292.9,6.2,45.63,409.6,3.33
SB-016,2010-06-15 16:00:00,28.76,68.98,1011.3,3.27,66.5,4.0,34.23,399.0,3.76
SB-002,2010-06-15 16:10:00,27.8,72.16,1002.74,1.81,126.6,11.1,20.04,397.9,3.53
SB-008,2010-06-15 16:20:00,27.65,67.65,1014.61,0.65,194.5,15.0,29.97,395.7,3.55
SB-015,2010-06-15 16:30:00,26.25,69.14,1017.71,3.15,75.8,0.0,30.73,322.1,3.64
SB-016,2010-06-15 16:40:00,26.58,65.18,1011.84,0.34,111.1,5.2,35.86,300.6,3.7
SB-001,2010-06-15 16:50:00,26.89,66.93,1009.35,1.42,15.5,4.4,26.69,272.2,3.73
SB-010,2010-06-15 17:00:00,27.2,69.45,1007.94,1.97,277.4,0.0,25.46,242.5,3.41
SB-007,2010-06-15 17:10:00,28.78,64.37,1016.54,3.18,113.2,24.7,32.07,145.4,3.68
SB-016,2010-06-15 17:20:00,27.83,55.14,1012.63,0.35,193.9,15.2,41.52,192.8,3.57
SB-010,2010-06-15 17:30:00,26.37,61.69,1009.71,5.11,237.8,14.5,44.04,123.6,3.94
SB-012,2010-06-15 17:40:00,27.14,69.35,1011.35,5.24,113.1,0.0,48.36,58.2,3.79
SB-017,2010-06-15 17:50:00,26.42,59.19,1013.48,4.16,312.6,0.0,24.43,17.7,3.54
SB-013,2010-06-15 18:00:00,25.79,52.7,1015.38,0.86,211.5,23.7,35.7,31.9,3.59
SB-012,2010-06-15 18:10:00,28.16,66.97,1016.45,1.74,327.1,0.0,53.19,0.0,3.48
SB-015,2010-06-15 18:20:00,26.44,55.59,1012.51,2.2,38.7,9.6,27.75,0.0,3.82
SB-014,2010-06-15 18:30:00,23.59,65.92,1010.99,4.34,3.5,3.8,20.85,0.0,3.45
SB-019,2010-06-15 18:40:00,27.06,63.49,1014.45,3.43,85.7,0.0,41.17,0.0,3.65
SB-019,2010-06-15 18:50:00,25.77,59.4,1014.38,1.3,348.6,13.8,36.21,0.0,3.61
SB-014,2010-06-15 19:00:00,26.84,53.26,1020.69,1.83,8.2,20.2,35.31,0.0,3.58
SB-018,2010-06-15 19:10:00,25.32,59.75,1009.8,3.42,34.3,0.0,32.53,0.0,3.46
SB-005,2010-06-15 19:20:00,26.98,,1016.47,4.57,352.9,12.7,33.83,0.0,3.63
SB-020,2010-06-15 19:30:00,24.84,59.18,1013.44,2.38,204.2,0.0,29.35,0.0,3.44
SB-006,2010-06-15 19:40:00,25.79,64.04,1022.31,5.43,340.6,21.5,42.14,0.0,3.73
SB-018,2010-06-15 19:50:00,25.26,60.74,1013.01,0.12,1.3,0.0,48.34,0.0,3.75
SB-014,2010-06-15 20:00:00,23.12,53.96,1012.75,0.85,278.1,1.8,37.67,0.0,3.48
SB-004,2010-06-15 20:10:00,22.86,59.29,1015.6,0.81,205.9,7.8,35.76,0.0,3.9
SB-001,2010-06-15 20:20:00,23.41,56.1,1020.72,1.63,298.1,3.4,28.95,0.0,3.43
SB-013,2010-06-15 20:30:00,24.56,65.98,1010.82,3.24,268.9,10.3,36.98,0.0,3.78
SB-011,2010-06-15 20:40:00,22.5,65.92,1017.02,0.35,314.8,18.9,33.58,0.0,3.51
SB-003,2010-06-15 20:50:00,23.5,67.03,1012.38,2.77,359.2,0.0,30.95,0.0,3.38
SB-017,2010-06-15 21:00:00,23.51,54.87,1014.44,5.49,67.0,7.5,35.43,0.0,3.4
SB-018,2010-06-15 21:10:00,21.78,57.43,1009.2,3.93,104.8,0.0,37.54,0.0,3.42
SB-010,2010-06-15 21:20:00,20.78,63.52,1009.87,2.86,53.3,0.0,34.51,0.0,3.62
SB-016,2010-06-15 21:30:00,24.47,64.7,1018.06,3.89,171.0,8.5,38.18,0.0,3.56
SB-013,2010-06-15 21:40:00,21.56,61.66,1017.22,2.13,166.4,8.6,37.5,0.0,3.39
SB-020,2010-06-15 21:50:00,22.11,59.28,1017.59,2.29,223.2,3.3,46.51,0.0,3.14
SB-012,2010-06-15 22:00:00,23.33,65.36,1007.44,4.35,51.1,9.7,33.74,0.0,3.44
SB-004,2010-06-15 22:10:00,20.28,65.72,1011.4,3.26,156.1,14.3,42.85,0.0,3.49
SB-008,2010-06-15 22:20:00,21.15,63.17,1019.83,2.2,46.0,17.1,33.35,0.0,3.67
SB-012,2010-06-15 22:30:00,20.07,67.82,1014.78,2.77,347.7,0.0,35.93,0.0,3.51
SB-019,2010-06-15 22:40:00,21.51,65.84,1010.49,1.56,260.2,20.2,41.65,0.0,3.61
SB-015,2010-06-15 22:50:00,22.38,68.56,1012.91,2.04,149.6,9.7,26.16,0.0,3.62
SB-016,2010-06-15 23:00:00,20.85,63.06,1018.05,3.73,262.2,3.6,27.27,0.0,4.09
SB-012,2010-06-15 23:10:00,19.71,65.45,1017.11,1.11,164.8,3.7,38.02,0.0,3.3
SB-020,2010-06-15 23:20:00,22.58,60.77,1016.93,4.39,132.7,6.3,45.36,0.0,3.76
SB-018,2010-06-15 23:30:00,21.3,59.19,1009.84,3.09,144.1,6.7,44.83,0.0,3.63
SB-012,2010-06-15 23:40:00,20.57,66.56,1016.23,2.9,102.4,0.0,29.94,0.0,3.62
SB-016,2010-06-15 23:50:00,17.61,69.95,1023.28,2.41,1.0,10.9,41.33,0.0,3.44
SB-020,2010-06-16 00:00:00,19.84,69.7,1011.13,2.98,18.7,31.5,42.75,0.0,3.42
SB-011,2010-06-16 00:10:00,21.78,63.84,1013.53,2.36,48.7,28.8,35.62,0.0,3.51
SB-020,2010-06-16 00:20:00,19.87,72.52,1009.66,3.58,88.7,19.8,31.32,0.0,3.55
SB-014,2010-06-16 00:30:00,21.6,75.3,1009.76,2.23,145.4,38.8,34.96,0.0,3.79
SB-002,2010-06-16 00:40:00,20.19,64.16,1013.55,2.27,269.0,16.2,36.95,0.0,3.21
SB-013,2010-06-16 00:50:00,,71.93,1016.26,2.13,195.5,15.6,34.46,0.0,3.36
SB-014,2010-06-16 01:00:00,16.45,64.67,1009.05,5.22,51.7,31.3,36.4,0.0,3.7
SB-006,2010-06-16 01:10:00,21.81,67.06,1015.69,2.35,173.1,22.7,40.61,0.0,3.83
SB-012,2010-06-16 01:20:00,16.87,75.01,1013.59,0.32,137.8,42.9,46.92,0.0,3.58
SB-007,2010-06-16 01:30:00,19.7,74.06,1012.98,2.28,16.0,29.8,39.15,0.0,3.56
SB-004,2010-06-16 01:40:00,20.23,66.91,1016.83,2.83,152.0,22.9,30.19,0.0,3.93
SB-007,2010-06-16 01:50:00,18.36,70.61,1015.51,1.81,320.7,31.1,43.55,0.0,3.51
SB-013,2010-06-16 02:00:00,20.11,73.66,1010.06,1.84,18.5,33.2,31.65,0.0,3.09
SB-011,2010-06-16 02:10:00,17.17,81.55,1017.73,2.37,315.4,26.6,39.01,0.0,3.42
SB-008,2010-06-16 02:20:00,19.11,77.55,1018.8,1.48,337.5,23.0,38.43,0.0,3.24
SB-019,2010-06-16 02:30:00,19.12,78.14,1019.72,4.11,143.5,39.0,29.36,0.0,3.8
SB-002,2010-06-16 02:40:00,19.9,64.8,1020.03,2.96,180.3,18.2,41.44,0.0,3.4
SB-018,2010-06-16 02:50:00,17.98,79.72,1013.32,1.69,341.7,43.1,35.34,0.0,3.43
SB-010,2010-06-16 03:00:00,19.37,66.79,1014.34,2.47,338.6,37.6,34.97,0.0,3.32
SB-006,2010-06-16 03:10:00,19.5,82.66,1007.45,1.65,69.8,37.8,36.02,0.0,3.64
SB-004,2010-06-16 03:20:00,16.95,82.78,1011.91,2.31,292.5,37.5,30.68,0.0,3.34
SB-019,2010-06-16 03:30:00,21.65,82.04,1007.11,2.92,60.3,17.9,39.34,0.0,3.36
SB-014,2010-06-16 03:40:00,20.32,83.13,1007.72,4.08,254.6,38.2,34.33,0.0,3.28
SB-014,2010-06-16 03:50:00,,79.15,1012.92,2.34,23.9,31.6,25.15,0.0,3.38
SB-018,2010-06-16 04:00:00,20.47,84.35,1011.58,3.58,25.3,39.6,20.12,0.0,3.6
SB-017,2010-06-16 04:10:00,19.72,71.23,1011.85,1.55,42.2,32.0,33.01,0.0,3.55
SB-018,2010-06-16 04:20:00,20.48,84.03,1015.24,0.32,30.8,28.9,30.42,0.0,4.03
SB-018,2010-06-16 04:30:00,19.2,87.83,1014.51,2.46,44.7,38.5,33.53,0.0,3.8
SB-005,2010-06-16 04:40:00,20.9,87.28,1011.89,2.51,146.0,19.6,46.06,0.0,3.68
SB-009,2010-06-16 04:50:00,16.89,94.01,1022.28,3.65,88.2,22.9,37.28,0.0,3.69
SB-001,2010-06-16 05:00:00,18.58,90.17,1012.31,0.35,317.1,20.2,36.15,0.0,3.9
SB-004,2010-06-16 05:10:00,19.83,95.44,1007.82,0.51,285.0,40.5,38.54,0.0,3.84
SB-007,2010-06-16 05:20:00,21.91,81.54,1019.54,3.19,268.2,29.0,34.95,0.0,3.63
SB-011,2010-06-16 05:30:00,21.1,89.4,1012.17,0.93,92.6,33.6,39.63,0.0,3.46
SB-014,2010-06-16 05:40:00,21.08,90.56,1014.05,1.11,359.8,39.3,38.17,0.0,3.68
SB-010,2010-06-16 05:50:00,22.17,93.88,1021.93,1.57,64.3,33.6,36.43,0.0,3.77
SB-019,2010-06-16 06:00:00,21.39,80.23,1013.35,2.22,22.1,38.0,30.91,0.0,3.72
SB-008,2010-06-16 06:10:00,21.44,92.41,1016.48,0.11,144.1,37.2,44.48,99.6,3.36
SB-003,2010-06-16 06:20:00,21.12,82.05,1015.34,1.35,227.6,27.4,37.53,110.6,3.34
SB-008,2010-06-16 06:30:00,23.22,94.84,1017.17,3.03,74.6,24.7,35.65,99.3,3.45
SB-018,2010-06-16 06:40:00,20.24,96.01,1008.6,2.29,220.8,30.2,41.89,39.1,3.47
SB-005,2010-06-16 06:50:00,20.39,87.81,1011.1,2.65,213.1,37.8,32.47,299.6,3.42
SB-020,2010-06-16 07:00:00,20.13,100.0,1017.87,3.29,119.9,34.6,38.55,306.5,3.08
SB-011,2010-06-16 07:10:00,23.28,94.01,1008.69,1.42,289.2,19.8,32.48,138.5,3.43
SB-009,2010-06-16 07:20:00,20.34,86.55,1008.45,2.2,97.5,36.4,31.7,240.4,3.53
SB-019,2010-06-16 07:30:00,22.05,87.93,1012.62,3.81,302.6,47.2,30.87,301.5,3.29
SB-012,2010-06-16 07:40:00,20.75,88.35,1015.15,0.16,208.0,25.7,32.56,355.5,3.85
SB-005,2010-06-16 07:50:00,,85.14,1008.96,3.54,348.9,33.6,42.57,344.2,3.7
SB-016,2010-06-16 08:00:00,,92.86,1014.66,3.51,56.2,25.6,41.51,398.4,4.03
SB-013,2010-06-16 08:10:00,23.78,91.99,1014.4,4.48,105.9,15.6,28.29,485.0,3.58
SB-006,2010-06-16 08:20:00,23.23,82.59,1014.86,0.99,50.7,0.1,31.92,435.6,3.53
SB-016,2010-06-16 08:30:00,23.16,89.68,1009.55,0.49,107.1,0.0,32.71,524.3,3.54
SB-018,2010-06-16 08:40:00,22.91,83.88,1012.21,1.04,218.8,2.5,45.64,572.4,3.88
SB-017,2010-06-16 08:50:00,21.48,90.66,1018.01,1.23,234.6,0.0,38.09,612.2,3.35
SB-012,2010-06-16 09:00:00,22.49,90.44,1013.64,0.8,45.8,13.0,28.39,516.6,3.82
SB-001,2010-06-16 09:10:00,25.82,90.26,1012.56,3.02,73.4,14.3,23.94,630.8,3.93
SB-007,2010-06-16 09:20:00,24.37,90.6,1013.86,3.47,137.5,2.3,32.84,587.9,3.67
SB-014,2010-06-16 09:30:00,24.59,92.57,1016.09,2.9,186.1,10.4,35.88,631.1,3.84
SB-018,2010-06-16 09:40:00,24.21,,1008.51,2.81,160.4,14.9,35.12,649.0,3.8
SB-001,2010-06-16 09:50:00,23.03,89.98,1013.84,4.07,169.7,0.0,35.12,602.3,3.72
SB-020,2010-06-16 10:00:00,23.45,87.23,1007.15,3.77,341.8,0.0,37.46,623.4,3.59
SB-010,2010-06-16 10:10:00,25.29,87.69,,2.5,110.2,16.8,44.22,773.7,3.84
SB-015,2010-06-16 10:20:00,25.22,83.47,1009.82,3.71,140.7,0.0,25.99,736.1,3.8
SB-011,2010-06-16 10:30:00,22.45,85.15,1014.7,3.71,114.7,0.0,45.18,675.2,3.44
SB-004,2010-06-16 10:40:00,24.54,95.47,1014.85,3.57,67.7,3.6,36.13,770.0,3.66
SB-015,2010-06-16 10:50:00,23.35,81.06,1010.16,4.58,350.5,13.6,32.3,819.1,3.92
SB-016,2010-06-16 11:00:00,26.0,80.8,1016.77,1.3,180.3,3.3,31.08,794.7,3.37
SB-015,2010-06-16 11:10:00,24.89,79.69,1015.39,4.14,118.8,2.2,40.39,760.1,3.86
SB-017,2010-06-16 11:20:00,27.04,85.8,1014.97,2.29,158.6,1.0,27.38,758.4,3.73
SB-011,2010-06-16 11:30:00,25.81,89.71,1016.76,1.61,142.5,10.0,32.21,776.2,3.51
SB-018,2010-06-16 11:40:00,26.02,89.44,1012.14,2.39,278.2,0.0,34.62,818.7,3.73
SB-016,2010-06-16 11:50:00,24.15,85.28,1010.74,0.45,44.0,0.0,33.77,743.2,3.8
SB-015,2010-06-16 12:00:00,,76.89,1008.83,3.99,346.2,0.0,43.1,696.7,3.67
SB-011,2010-06-16 12:10:00,26.92,85.05,1012.73,0.6,166.0,19.9,23.14,767.8,3.59
SB-013,2010-06-16 12:20:00,24.45,80.94,1010.23,4.67,15.3,0.0,38.73,798.4,3.55
SB-018,2010-06-16 12:30:00,27.17,77.75,1018.84,2.96,153.2,0.0,37.25,790.3,3.45
SB-008,2010-06-16 12:40:00,28.43,79.71,1019.07,0.95,14.9,0.0,30.8,720.4,3.18
SB-009,2010-06-16 12:50:00,27.1,78.73,1011.58,0.62,241.4,17.7,39.53,734.3,3.42
SB-011,2010-06-16 13:00:00,27.97,85.06,1009.86,5.45,54.5,0.0,35.0,776.0,3.65
SB-017,2010-06-16 13:10:00,26.63,84.81,1014.65,4.25,56.1,14.3,25.31,722.6,3.96
SB-001,2010-06-16 13:20:00,26.88,80.05,1011.17,0.85,124.5,0.0,42.93,733.7,3.35
SB-011,2010-06-16 13:30:00,26.84,71.85,1011.31,6.2,122.3,4.3,36.12,748.4,3.37
SB-007,2010-06-16 13:40:00,24.75,75.72,1017.33,1.27,222.9,17.7,46.82,655.8,3.72
SB-008,2010-06-16 13:50:00,25.87,71.35,1013.46,5.1,88.9,5.9,43.0,726.7,3.94
SB-019,2010-06-16 14:00:00,27.21,73.17,1010.36,3.13,327.4,0.0,20.26,687.4,3.58
SB-004,2010-06-16 14:10:00,25.84,74.24,1014.67,1.06,235.7,2.4,37.59,716.2,3.77
SB-004,2010-06-16 14:20:00,28.57,78.6,1017.23,2.43,214.6,0.0,37.08,718.2,3.42
SB-019,2010-06-16 14:30:00,26.49,78.8,1013.14,3.72,31.8,9.2,26.88,680.8,3.38
SB-009,2010-06-16 14:40:00,27.37,76.34,1009.77,0.88,163.5,0.0,33.37,550.1,3.38
SB-017,2010-06-16 14:50:00,25.56,64.08,1019.54,4.77,10.6,14.9,37.74,549.4,3.33
SB-018,2010-06-16 15:00:00,28.22,72.72,1008.12,2.81,176.7,0.0,40.51,595.3,3.75
SB-001,2010-06-16 15:10:00,27.35,76.45,1013.47,3.85,47.5,4.1,36.21,643.4,3.62
SB-014,2010-06-16 15:20:00,28.02,67.09,1010.91,4.82,180.9,2.3,36.75,448.8,3.66
SB-004,2010-06-16 15:30:00,27.71,74.85,1007.63,5.31,297.7,3.7,32.5,493.6,3.58
SB-010,2010-06-16 15:40:00,27.89,75.58,1010.6,1.95,326.8,9.0,36.84,340.8,4.09
SB-014,2010-06-16 15:50:00,26.15,71.36,1009.77,2.65,261.0,7.0,38.85,538.6,3.67
SB-007,2010-06-16 16:00:00,29.18,64.37,1016.12,4.74,50.6,0.0,31.13,398.7,3.8
SB-012,2010-06-16 16:10:00,25.31,65.97,1007.3,1.21,23.0,1.7,28.66,362.1,3.63
SB-016,2010-06-16 16:20:00,27.35,68.27,1011.32,4.11,265.3,6.4,28.58,266.5,3.74
SB-005,2010-06-16 16:30:00,27.08,65.45,1022.07,3.91,239.9,0.0,43.92,277.2,3.19
SB-011,2010-06-16 16:40:00,24.81,64.76,1022.32,2.48,0.3,7.6,26.84,277.8,3.62
SB-004,2010-06-16 16:50:00,26.85,69.33,1011.08,1.2,347.5,0.0,40.75,278.2,3.51
SB-013,2010-06-16 17:00:00,26.27,70.37,1008.72,1.79,313.3,0.0,36.38,206.6,3.34
SB-008,2010-06-16 17:10:00,28.74,56.35,1014.14,3.55,21.1,13.8,35.44,156.8,3.85
SB-007,2010-06-16 17:20:00,,67.25,1014.44,0.27,49.8,19.6,35.66,213.7,3.33
SB-011,2010-06-16 17:30:00,26.89,55.62,1006.78,3.54,238.3,10.4,22.37,22.8,3.24
SB-011,2010-06-16 17:40:00,26.72,56.72,1011.83,0.08,182.3,0.0,32.4,198.3,3.5
SB-017,2010-06-16 17:50:00,24.21,65.35,1012.22,1.47,126.8,0.0,34.04,0.0,3.21
SB-014,2010-06-16 18:00:00,26.59,62.52,1017.74,0.55,203.8,8.3,42.38,70.9,3.57
SB-002,2010-06-16 18:10:00,26.74,61.8,1012.1,2.21,144.6,0.0,29.41,0.0,3.71
SB-020,2010-06-16 18:20:00,26.22,54.18,1013.79,2.32,253.6,17.7,40.3,0.0,3.57
SB-008,2010-06-16 18:30:00,25.64,64.04,1008.88,2.75,225.1,8.6,40.71,0.0,3.69
SB-002,2010-06-16 18:40:00,24.07,69.32,1011.58,1.55,3.5,0.0,23.24,0.0,3.43
SB-015,2010-06-16 18:50:00,23.58,65.42,1008.46,4.4,158.8,23.5,23.75,0.0,3.5
SB-005,2010-06-16 19:00:00,25.53,57.33,1015.56,2.22,282.0,2.5,24.4,0.0,4.03
SB-006,2010-06-16 19:10:00,26.03,53.08,1012.48,2.0,138.7,8.9,35.24,0.0,3.78
SB-017,2010-06-16 19:20:00,23.39,55.6,1019.28,1.57,320.8,15.8,31.73,0.0,3.98
SB-008,2010-06-16 19:30:00,24.22,75.64,1024.2,2.05,149.4,4.7,32.59,0.0,3.48
SB-019,2010-06-16 19:40:00,25.62,59.98,1018.23,2.52,95.9,7.1,28.57,0.0,3.49
SB-005,2010-06-16 19:50:00,22.88,57.16,1014.61,1.86,88.3,1.7,26.53,0.0,3.71
SB-019,2010-06-16 20:00:00,23.43,65.75,1011.94,0.66,285.9,13.3,39.76,0.0,3.44
SB-014,2010-06-16 20:10:00,23.37,61.12,1016.33,3.18,11.7,10.0,43.57,0.0,3.64
SB-010,2010-06-16 20:20:00,21.9,69.46,1009.17,4.78,171.2,9.5,26.31,0.0,3.61
SB-013,2010-06-16 20:30:00,23.92,50.79,1014.1,2.55,237.9,0.0,31.9,0.0,3.51
SB-005,2010-06-16 20:40:00,21.63,52.53,1009.15,3.32,297.1,0.0,35.14,0.0,3.9
SB-007,2010-06-16 20:50:00,23.83,61.74,1023.67,1.45,37.7,0.0,36.13,0.0,3.27
SB-010,2010-06-16 21:00:00,21.7,63.58,1016.17,3.29,121.9,0.5,21.59,0.0,3.62
SB-011,2010-06-16 21:10:00,22.42,60.2,1012.5,2.34,328.7,0.0,43.95,0.0,3.78
SB-003,2010-06-16 21:20:00,21.96,61.77,1016.47,2.95,290.9,1.6,42.77,0.0,3.61
SB-013,2010-06-16 21:30:00,20.36,67.75,1009.21,3.02,1.5,18.5,39.04,0.0,3.78
SB-002,2010-06-16 21:40:00,22.48,61.39,1020.48,4.18,132.7,4.1,33.13,0.0,3.42
SB-004,2010-06-16 21:50:00,21.4,56.17,1009.9,4.95,213.0,8.0,41.96,0.0,3.54
SB-003,2010-06-16 22:00:00,21.74,60.19,1015.89,4.48,357.9,2.2,32.09,0.0,3.61
SB-015,2010-06-16 22:10:00,23.01,59.91,1010.73,1.2,341.4,13.0,28.64,0.0,3.61
SB-004,2010-06-16 22:20:00,20.48,67.07,1008.87,2.34,245.2,2.9,27.6,0.0,3.76
SB-004,2010-06-16 22:30:00,23.75,63.22,1015.74,1.84,10.4,1.0,35.51,0.0,3.99
